UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1477457420,10/25/2016 12:00:00 AM,18:50:20,1.26,53,30.44,97,26.56,1.12,06:21:00,17:52:00
1477457117,10/25/2016 12:00:00 AM,18:45:17,1.26,52,30.44,95,355.96,1.12,06:21:00,17:52:00
1477456818,10/25/2016 12:00:00 AM,18:40:18,1.24,53,30.44,94,231.6,1.12,06:21:00,17:52:00
1477456518,10/25/2016 12:00:00 AM,18:35:18,1.19,53,30.43,95,231.61,2.25,06:21:00,17:52:00
1477456221,10/25/2016 12:00:00 AM,18:30:21,1.22,53,30.43,96,231.61,1.12,06:21:00,17:52:00
1477455918,10/25/2016 12:00:00 AM,18:25:18,1.24,53,30.43,97,231.61,0,06:21:00,17:52:00
1477455618,10/25/2016 12:00:00 AM,18:20:18,1.22,53,30.43,95,231.6,0,06:21:00,17:52:00
1477455318,10/25/2016 12:00:00 AM,18:15:18,1.26,54,30.43,94,231.02,3.37,06:21:00,17:52:00
1477455017,10/25/2016 12:00:00 AM,18:10:17,1.24,54,30.43,95,332.55,1.12,06:21:00,17:52:00
1477454718,10/25/2016 12:00:00 AM,18:05:18,2.32,54,30.43,96,332.55,0,06:21:00,17:52:00
1477454417,10/25/2016 12:00:00 AM,18:00:17,5.34,54,30.43,96,332.55,1.12,06:21:00,17:52:00
1477454121,10/25/2016 12:00:00 AM,17:55:21,6.72,54,30.43,95,333.71,2.25,06:21:00,17:52:00
1477453818,10/25/2016 12:00:00 AM,17:50:18,8.14,55,30.43,95,333.71,2.25,06:21:00,17:52:00
1477453520,10/25/2016 12:00:00 AM,17:45:20,13.8,55,30.43,95,333.33,1.12,06:21:00,17:52:00
1477453217,10/25/2016 12:00:00 AM,17:40:17,20.64,54,30.43,96,333.24,1.12,06:21:00,17:52:00
1477452917,10/25/2016 12:00:00 AM,17:35:17,31.04,54,30.43,96,333.24,1.12,06:21:00,17:52:00
1477452618,10/25/2016 12:00:00 AM,17:30:18,36.37,54,30.43,96,0.1,1.12,06:21:00,17:52:00
1477452321,10/25/2016 12:00:00 AM,17:25:21,31.37,55,30.43,96,0.1,2.25,06:21:00,17:52:00
1477452017,10/25/2016 12:00:00 AM,17:20:17,32.64,55,30.43,96,0.11,1.12,06:21:00,17:52:00
1477451720,10/25/2016 12:00:00 AM,17:15:20,52.62,55,30.43,95,0.1,2.25,06:21:00,17:52:00
1477451420,10/25/2016 12:00:00 AM,17:10:20,67.42,56,30.43,95,0.1,4.5,06:21:00,17:52:00
1477451120,10/25/2016 12:00:00 AM,17:05:20,82.49,56,30.43,94,0.11,4.5,06:21:00,17:52:00
1477450818,10/25/2016 12:00:00 AM,17:00:18,114.15,56,30.43,94,9.09,1.12,06:21:00,17:52:00
1477450520,10/25/2016 12:00:00 AM,16:55:20,121.05,57,30.43,93,18.39,3.37,06:21:00,17:52:00
1477450219,10/25/2016 12:00:00 AM,16:50:19,109.08,57,30.43,92,14.16,4.5,06:21:00,17:52:00
1477449918,10/25/2016 12:00:00 AM,16:45:18,288.93,58,30.43,90,13.4,5.62,06:21:00,17:52:00
1477449620,10/25/2016 12:00:00 AM,16:40:20,294.08,59,30.42,89,21.9,3.37,06:21:00,17:52:00
1477449318,10/25/2016 12:00:00 AM,16:35:18,288.24,59,30.42,88,5.32,1.12,06:21:00,17:52:00
1477449018,10/25/2016 12:00:00 AM,16:30:18,263.15,59,30.42,85,344.68,1.12,06:21:00,17:52:00
1477448718,10/25/2016 12:00:00 AM,16:25:18,316.7,60,30.42,83,359.93,4.5,06:21:00,17:52:00
1477448418,10/25/2016 12:00:00 AM,16:20:18,320.83,60,30.42,83,343.66,4.5,06:21:00,17:52:00
1477448118,10/25/2016 12:00:00 AM,16:15:18,353.48,60,30.42,82,359.9,3.37,06:21:00,17:52:00
1477447817,10/25/2016 12:00:00 AM,16:10:17,374.12,60,30.42,82,313.2,3.37,06:21:00,17:52:00
1477447518,10/25/2016 12:00:00 AM,16:05:18,458.4,59,30.42,85,348.16,5.62,06:21:00,17:52:00
1477447217,10/25/2016 12:00:00 AM,16:00:17,435.67,59,30.42,86,324.61,3.37,06:21:00,17:52:00
1477446920,10/25/2016 12:00:00 AM,15:55:20,452.4,59,30.42,88,329.27,4.5,06:21:00,17:52:00
1477446618,10/25/2016 12:00:00 AM,15:50:18,481.35,58,30.42,91,356.28,4.5,06:21:00,17:52:00
1477446318,10/25/2016 12:00:00 AM,15:45:18,265.26,58,30.42,90,359.91,3.37,06:21:00,17:52:00
1477446017,10/25/2016 12:00:00 AM,15:40:17,161.84,57,30.43,93,0.28,5.62,06:21:00,17:52:00
1477445717,10/25/2016 12:00:00 AM,15:35:17,160.6,57,30.43,93,350.21,3.37,06:21:00,17:52:00
1477445417,10/25/2016 12:00:00 AM,15:30:17,198.13,57,30.43,93,3.9,4.5,06:21:00,17:52:00
1477445118,10/25/2016 12:00:00 AM,15:25:18,124.49,57,30.43,93,19.55,3.37,06:21:00,17:52:00
1477444818,10/25/2016 12:00:00 AM,15:20:18,150.07,58,30.43,92,336.43,5.62,06:21:00,17:52:00
1477444520,10/25/2016 12:00:00 AM,15:15:20,157.19,59,30.43,89,23.16,7.87,06:21:00,17:52:00
1477444218,10/25/2016 12:00:00 AM,15:10:18,166.55,60,30.43,87,0.13,6.75,06:21:00,17:52:00
1477443921,10/25/2016 12:00:00 AM,15:05:21,315.77,61,30.43,84,354.47,6.75,06:21:00,17:52:00
1477443618,10/25/2016 12:00:00 AM,15:00:18,261.59,61,30.43,81,325.64,9,06:21:00,17:52:00
1477443319,10/25/2016 12:00:00 AM,14:55:19,375.62,62,30.43,80,34.08,5.62,06:21:00,17:52:00
1477443018,10/25/2016 12:00:00 AM,14:50:18,722.48,64,30.43,76,0.25,9,06:21:00,17:52:00
1477442718,10/25/2016 12:00:00 AM,14:45:18,932.28,64,30.43,72,353.78,5.62,06:21:00,17:52:00
1477442417,10/25/2016 12:00:00 AM,14:40:17,355.91,64,30.43,69,344.8,7.87,06:21:00,17:52:00
1477442117,10/25/2016 12:00:00 AM,14:35:17,771.38,64,30.43,70,359.1,6.75,06:21:00,17:52:00
1477441820,10/25/2016 12:00:00 AM,14:30:20,848.9,64,30.43,69,2.43,7.87,06:21:00,17:52:00
1477441517,10/25/2016 12:00:00 AM,14:25:17,204.88,64,30.43,68,323.78,7.87,06:21:00,17:52:00
1477441218,10/25/2016 12:00:00 AM,14:20:18,727.28,64,30.43,68,330.12,11.25,06:21:00,17:52:00
1477440922,10/25/2016 12:00:00 AM,14:15:22,797.71,64,30.44,68,322.98,11.25,06:21:00,17:52:00
1477440619,10/25/2016 12:00:00 AM,14:10:19,803.78,64,30.43,66,303.9,5.62,06:21:00,17:52:00
1477440318,10/25/2016 12:00:00 AM,14:05:18,850.81,64,30.44,66,359.91,6.75,06:21:00,17:52:00
1477440021,10/25/2016 12:00:00 AM,14:00:21,396.06,64,30.44,69,338.3,7.87,06:21:00,17:52:00
1477439720,10/25/2016 12:00:00 AM,13:55:20,812.64,64,30.44,70,359.91,12.37,06:21:00,17:52:00
1477439417,10/25/2016 12:00:00 AM,13:50:17,960.04,64,30.44,70,350.93,4.5,06:21:00,17:52:00
1477439120,10/25/2016 12:00:00 AM,13:45:20,962.3,64,30.44,67,17.95,3.37,06:21:00,17:52:00
1477438818,10/25/2016 12:00:00 AM,13:40:18,921.89,65,30.44,65,50,7.87,06:21:00,17:52:00
1477438519,10/25/2016 12:00:00 AM,13:35:19,891.28,65,30.44,65,2.31,5.62,06:21:00,17:52:00
1477438217,10/25/2016 12:00:00 AM,13:30:17,893.45,64,30.44,65,349.17,4.5,06:21:00,17:52:00
1477437917,10/25/2016 12:00:00 AM,13:25:17,903.31,64,30.44,65,321.53,5.62,06:21:00,17:52:00
1477437618,10/25/2016 12:00:00 AM,13:20:18,906.06,64,30.44,66,26.27,2.25,06:21:00,17:52:00
1477437317,10/25/2016 12:00:00 AM,13:15:17,919.7,65,30.44,62,6.46,5.62,06:21:00,17:52:00
1477437018,10/25/2016 12:00:00 AM,13:10:18,927.72,66,30.45,62,0.12,6.75,06:21:00,17:52:00
1477436717,10/25/2016 12:00:00 AM,13:05:17,934.82,64,30.45,60,339.24,6.75,06:21:00,17:52:00
1477436419,10/25/2016 12:00:00 AM,13:00:19,929.74,65,30.45,59,6.84,10.12,06:21:00,17:52:00
1477436120,10/25/2016 12:00:00 AM,12:55:20,942.86,65,30.45,58,0.11,2.25,06:21:00,17:52:00
1477435824,10/25/2016 12:00:00 AM,12:50:24,943.44,65,30.45,60,359.92,6.75,06:21:00,17:52:00
1477435517,10/25/2016 12:00:00 AM,12:45:17,953.45,64,30.45,62,334.96,9,06:21:00,17:52:00
1477435217,10/25/2016 12:00:00 AM,12:40:17,949.38,64,30.45,63,17.6,2.25,06:21:00,17:52:00
1477434918,10/25/2016 12:00:00 AM,12:35:18,959.19,63,30.46,60,109.21,2.25,06:21:00,17:52:00
1477434618,10/25/2016 12:00:00 AM,12:30:18,955.14,64,30.46,64,325.4,4.5,06:21:00,17:52:00
1477434318,10/25/2016 12:00:00 AM,12:25:18,956.15,64,30.46,63,3.08,2.25,06:21:00,17:52:00
1477434018,10/25/2016 12:00:00 AM,12:20:18,953.49,64,30.46,63,0.11,4.5,06:21:00,17:52:00
1477433718,10/25/2016 12:00:00 AM,12:15:18,959.38,63,30.46,63,357.28,7.87,06:21:00,17:52:00
1477433420,10/25/2016 12:00:00 AM,12:10:20,963.04,64,30.47,61,24.8,6.75,06:21:00,17:52:00
1477433120,10/25/2016 12:00:00 AM,12:05:20,966.31,64,30.47,60,33.72,7.87,06:21:00,17:52:00
1477432818,10/25/2016 12:00:00 AM,12:00:18,967.74,64,30.47,53,0.11,5.62,06:21:00,17:52:00
1477432520,10/25/2016 12:00:00 AM,11:55:20,968.61,64,30.47,51,333.66,2.25,06:21:00,17:52:00
1477432218,10/25/2016 12:00:00 AM,11:50:18,966.9,64,30.47,54,346.53,6.75,06:21:00,17:52:00
1477431917,10/25/2016 12:00:00 AM,11:45:17,961.34,64,30.47,52,329.94,6.75,06:21:00,17:52:00
1477431618,10/25/2016 12:00:00 AM,11:40:18,962.6,63,30.47,53,336.47,3.37,06:21:00,17:52:00
1477431318,10/25/2016 12:00:00 AM,11:35:18,958.28,63,30.48,58,341.87,7.87,06:21:00,17:52:00
1477431018,10/25/2016 12:00:00 AM,11:30:18,951.92,63,30.48,57,0.12,5.62,06:21:00,17:52:00
1477430718,10/25/2016 12:00:00 AM,11:25:18,951.09,63,30.48,56,65.19,1.12,06:21:00,17:52:00
1477430421,10/25/2016 12:00:00 AM,11:20:21,941.27,62,30.48,57,347.33,3.37,06:21:00,17:52:00
1477430117,10/25/2016 12:00:00 AM,11:15:17,936.68,62,30.48,59,11.07,2.25,06:21:00,17:52:00
1477429817,10/25/2016 12:00:00 AM,11:10:17,931.64,63,30.48,63,7.93,6.75,06:21:00,17:52:00
1477429517,10/25/2016 12:00:00 AM,11:05:17,922.9,63,30.48,58,18.7,5.62,06:21:00,17:52:00
1477429218,10/25/2016 12:00:00 AM,11:00:18,924.33,64,30.49,48,11.07,3.37,06:21:00,17:52:00
1477428917,10/25/2016 12:00:00 AM,10:55:17,916.39,64,30.49,45,336.48,2.25,06:21:00,17:52:00
1477428618,10/25/2016 12:00:00 AM,10:50:18,909.87,65,30.49,45,359.92,7.87,06:21:00,17:52:00
1477428317,10/25/2016 12:00:00 AM,10:45:17,896.44,65,30.49,42,336.46,7.87,06:21:00,17:52:00
1477428018,10/25/2016 12:00:00 AM,10:40:18,890.93,65,30.49,43,0.12,5.62,06:21:00,17:52:00
1477427718,10/25/2016 12:00:00 AM,10:35:18,884.75,65,30.49,37,0.16,9,06:21:00,17:52:00
1477427418,10/25/2016 12:00:00 AM,10:30:18,872.67,65,30.49,36,0.11,4.5,06:21:00,17:52:00
1477427121,10/25/2016 12:00:00 AM,10:25:21,850.76,65,30.49,36,359.78,4.5,06:21:00,17:52:00
1477426818,10/25/2016 12:00:00 AM,10:20:18,857.4,64,30.49,37,359.92,2.25,06:21:00,17:52:00
1477426518,10/25/2016 12:00:00 AM,10:15:18,846.71,64,30.49,37,336.48,4.5,06:21:00,17:52:00
1477426217,10/25/2016 12:00:00 AM,10:10:17,834.41,63,30.49,34,359.92,3.37,06:21:00,17:52:00
1477425918,10/25/2016 12:00:00 AM,10:05:18,822.03,63,30.49,34,355.05,2.25,06:21:00,17:52:00
1477425621,10/25/2016 12:00:00 AM,10:00:21,798.15,63,30.49,42,348.88,3.37,06:21:00,17:52:00
1477425318,10/25/2016 12:00:00 AM,09:55:18,791.71,62,30.49,40,357.9,1.12,06:21:00,17:52:00
1477425018,10/25/2016 12:00:00 AM,09:50:18,777.66,62,30.49,43,29.18,2.25,06:21:00,17:52:00
1477424720,10/25/2016 12:00:00 AM,09:45:20,765.94,62,30.49,46,3.2,2.25,06:21:00,17:52:00
1477424417,10/25/2016 12:00:00 AM,09:40:17,747.68,62,30.49,51,7.02,4.5,06:21:00,17:52:00
1477424118,10/25/2016 12:00:00 AM,09:35:18,729.79,61,30.49,50,31.1,1.12,06:21:00,17:52:00
1477423819,10/25/2016 12:00:00 AM,09:30:19,718.61,61,30.49,52,33.95,5.62,06:21:00,17:52:00
1477423522,10/25/2016 12:00:00 AM,09:25:22,702.56,62,30.49,51,38.01,4.5,06:21:00,17:52:00
1477423220,10/25/2016 12:00:00 AM,09:20:20,689.23,61,30.49,44,66.12,4.5,06:21:00,17:52:00
1477422921,10/25/2016 12:00:00 AM,09:15:21,664.28,61,30.49,50,53.17,2.25,06:21:00,17:52:00
1477422620,10/25/2016 12:00:00 AM,09:10:20,645.55,61,30.49,39,44.35,7.87,06:21:00,17:52:00
1477422322,10/25/2016 12:00:00 AM,09:05:22,623.76,61,30.49,42,38.82,4.5,06:21:00,17:52:00
1477422021,10/25/2016 12:00:00 AM,09:00:21,614.26,61,30.49,39,55.99,2.25,06:21:00,17:52:00
1477421719,10/25/2016 12:00:00 AM,08:55:19,598.21,61,30.49,42,48.18,1.12,06:21:00,17:52:00
1477421420,10/25/2016 12:00:00 AM,08:50:20,580.34,61,30.48,42,39.49,3.37,06:21:00,17:52:00
1477421117,10/25/2016 12:00:00 AM,08:45:17,565.7,61,30.48,39,29.69,2.25,06:21:00,17:52:00
1477420818,10/25/2016 12:00:00 AM,08:40:18,535.92,60,30.48,38,349.52,0,06:21:00,17:52:00
1477420518,10/25/2016 12:00:00 AM,08:35:18,512.83,59,30.48,39,209.96,2.25,06:21:00,17:52:00
1477420218,10/25/2016 12:00:00 AM,08:30:18,466.95,59,30.48,39,207.96,1.12,06:21:00,17:52:00
1477419918,10/25/2016 12:00:00 AM,08:25:18,486.8,58,30.48,40,207.96,0,06:21:00,17:52:00
1477419618,10/25/2016 12:00:00 AM,08:20:18,448.66,57,30.48,40,207.95,0,06:21:00,17:52:00
1477419318,10/25/2016 12:00:00 AM,08:15:18,431.45,56,30.48,46,207.94,0,06:21:00,17:52:00
1477419022,10/25/2016 12:00:00 AM,08:10:22,430.58,55,30.47,48,207.93,1.12,06:21:00,17:52:00
1477418719,10/25/2016 12:00:00 AM,08:05:19,379.94,54,30.47,50,207.94,1.12,06:21:00,17:52:00
1477418417,10/25/2016 12:00:00 AM,08:00:17,376.35,53,30.47,53,207.93,1.12,06:21:00,17:52:00
1477418117,10/25/2016 12:00:00 AM,07:55:17,344.61,52,30.47,53,207.93,2.25,06:21:00,17:52:00
1477417817,10/25/2016 12:00:00 AM,07:50:17,355.49,51,30.47,54,207.93,2.25,06:21:00,17:52:00
1477417519,10/25/2016 12:00:00 AM,07:45:19,311.42,51,30.47,55,207.93,3.37,06:21:00,17:52:00
1477417217,10/25/2016 12:00:00 AM,07:40:17,305.65,50,30.47,55,207.92,4.5,06:21:00,17:52:00
1477416922,10/25/2016 12:00:00 AM,07:35:22,280.44,49,30.46,55,207.92,3.37,06:21:00,17:52:00
1477416618,10/25/2016 12:00:00 AM,07:30:18,190.58,49,30.46,57,207.9,3.37,06:21:00,17:52:00
1477416318,10/25/2016 12:00:00 AM,07:25:18,37.4,49,30.46,55,207.9,4.5,06:21:00,17:52:00
1477416017,10/25/2016 12:00:00 AM,07:20:17,32.86,49,30.46,55,207.88,3.37,06:21:00,17:52:00
1477415717,10/25/2016 12:00:00 AM,07:15:17,30.54,49,30.46,55,207.23,5.62,06:21:00,17:52:00
1477415419,10/25/2016 12:00:00 AM,07:10:19,29.6,49,30.46,52,206.26,2.25,06:21:00,17:52:00
1477415120,10/25/2016 12:00:00 AM,07:05:20,29,49,30.46,54,210.83,4.5,06:21:00,17:52:00
1477414818,10/25/2016 12:00:00 AM,07:00:18,28.42,48,30.46,55,190.46,1.12,06:21:00,17:52:00
1477414517,10/25/2016 12:00:00 AM,06:55:17,27.72,48,30.45,56,194.32,7.87,06:21:00,17:52:00
1477414218,10/25/2016 12:00:00 AM,06:50:18,26.25,48,30.45,57,192.71,7.87,06:21:00,17:52:00
1477413917,10/25/2016 12:00:00 AM,06:45:17,23.91,48,30.45,56,188.68,11.25,06:21:00,17:52:00
1477413618,10/25/2016 12:00:00 AM,06:40:18,21.82,48,30.45,57,192.86,7.87,06:21:00,17:52:00
1477413318,10/25/2016 12:00:00 AM,06:35:18,19.47,48,30.45,57,192.72,6.75,06:21:00,17:52:00
1477413018,10/25/2016 12:00:00 AM,06:30:18,14.65,48,30.45,57,191.38,6.75,06:21:00,17:52:00
1477412717,10/25/2016 12:00:00 AM,06:25:17,8.83,48,30.45,56,193.32,5.62,06:21:00,17:52:00
1477412417,10/25/2016 12:00:00 AM,06:20:17,5.87,49,30.45,54,196.46,3.37,06:21:00,17:52:00
1477412118,10/25/2016 12:00:00 AM,06:15:18,6.65,49,30.44,55,187.34,6.75,06:21:00,17:52:00
1477411817,10/25/2016 12:00:00 AM,06:10:17,5.02,49,30.44,55,192.03,10.12,06:21:00,17:52:00
1477411518,10/25/2016 12:00:00 AM,06:05:18,1.71,48,30.44,55,196.79,7.87,06:21:00,17:52:00
1477411220,10/25/2016 12:00:00 AM,06:00:20,1.21,48,30.44,56,189.09,10.12,06:21:00,17:52:00
1477410918,10/25/2016 12:00:00 AM,05:55:18,1.25,48,30.44,57,191.14,11.25,06:21:00,17:52:00
1477410618,10/25/2016 12:00:00 AM,05:50:18,1.22,48,30.44,59,192.82,10.12,06:21:00,17:52:00
1477410318,10/25/2016 12:00:00 AM,05:45:18,1.19,48,30.44,59,192.98,11.25,06:21:00,17:52:00
1477410018,10/25/2016 12:00:00 AM,05:40:18,1.28,47,30.44,59,189.51,10.12,06:21:00,17:52:00
1477409718,10/25/2016 12:00:00 AM,05:35:18,1.21,47,30.44,59,191.34,10.12,06:21:00,17:52:00
1477409418,10/25/2016 12:00:00 AM,05:30:18,1.18,47,30.44,59,195.19,10.12,06:21:00,17:52:00
1477409118,10/25/2016 12:00:00 AM,05:25:18,1.19,47,30.44,59,188.65,11.25,06:21:00,17:52:00
1477408818,10/25/2016 12:00:00 AM,05:20:18,1.28,47,30.44,58,190.73,9,06:21:00,17:52:00
1477408519,10/25/2016 12:00:00 AM,05:15:19,1.22,48,30.44,58,191.17,7.87,06:21:00,17:52:00
1477408219,10/25/2016 12:00:00 AM,05:10:19,1.22,48,30.44,57,194.13,11.25,06:21:00,17:52:00
1477407917,10/25/2016 12:00:00 AM,05:05:17,1.18,48,30.43,57,189.24,12.37,06:21:00,17:52:00
1477407619,10/25/2016 12:00:00 AM,05:00:19,1.23,48,30.43,56,191.6,9,06:21:00,17:52:00
1477407320,10/25/2016 12:00:00 AM,04:55:20,1.24,48,30.43,56,192.44,9,06:21:00,17:52:00
1477407018,10/25/2016 12:00:00 AM,04:50:18,1.21,47,30.43,57,188.87,11.25,06:21:00,17:52:00
1477406718,10/25/2016 12:00:00 AM,04:45:18,1.22,47,30.43,57,192.53,9,06:21:00,17:52:00
1477406418,10/25/2016 12:00:00 AM,04:40:18,1.25,47,30.43,56,199.28,7.87,06:21:00,17:52:00
1477406118,10/25/2016 12:00:00 AM,04:35:18,1.18,47,30.43,57,195.23,6.75,06:21:00,17:52:00
1477405818,10/25/2016 12:00:00 AM,04:30:18,1.2,47,30.43,56,194.22,7.87,06:21:00,17:52:00
1477405520,10/25/2016 12:00:00 AM,04:25:20,1.22,48,30.43,56,191.8,7.87,06:21:00,17:52:00
1477405220,10/25/2016 12:00:00 AM,04:20:20,1.19,48,30.43,55,192.21,7.87,06:21:00,17:52:00
1477404918,10/25/2016 12:00:00 AM,04:15:18,1.26,48,30.43,54,194.72,6.75,06:21:00,17:52:00
1477404619,10/25/2016 12:00:00 AM,04:10:19,1.23,48,30.42,54,196.72,7.87,06:21:00,17:52:00
1477404318,10/25/2016 12:00:00 AM,04:05:18,1.23,48,30.42,54,197.22,6.75,06:21:00,17:52:00
1477404018,10/25/2016 12:00:00 AM,04:00:18,1.25,48,30.42,54,197.33,9,06:21:00,17:52:00
1477403720,10/25/2016 12:00:00 AM,03:55:20,1.24,48,30.42,54,198.75,7.87,06:21:00,17:52:00
1477403418,10/25/2016 12:00:00 AM,03:50:18,1.2,48,30.42,54,194.06,7.87,06:21:00,17:52:00
1477403118,10/25/2016 12:00:00 AM,03:45:18,1.22,48,30.42,54,192.42,11.25,06:21:00,17:52:00
1477402818,10/25/2016 12:00:00 AM,03:40:18,1.21,48,30.42,56,192.47,11.25,06:21:00,17:52:00
1477402518,10/25/2016 12:00:00 AM,03:35:18,1.23,48,30.42,57,187.06,10.12,06:21:00,17:52:00
1477402220,10/25/2016 12:00:00 AM,03:30:20,1.2,48,30.42,57,189.94,11.25,06:21:00,17:52:00
1477401920,10/25/2016 12:00:00 AM,03:25:20,1.21,47,30.42,57,191.56,12.37,06:21:00,17:52:00
1477401617,10/25/2016 12:00:00 AM,03:20:17,1.22,47,30.42,58,190.25,13.5,06:21:00,17:52:00
1477401320,10/25/2016 12:00:00 AM,03:15:20,1.21,47,30.42,57,187.67,13.5,06:21:00,17:52:00
1477401017,10/25/2016 12:00:00 AM,03:10:17,1.17,47,30.42,57,197.12,12.37,06:21:00,17:52:00
1477400717,10/25/2016 12:00:00 AM,03:05:17,1.2,47,30.42,57,188.29,11.25,06:21:00,17:52:00
1477400418,10/25/2016 12:00:00 AM,03:00:18,1.26,47,30.42,57,193.62,14.62,06:21:00,17:52:00
1477400117,10/25/2016 12:00:00 AM,02:55:17,1.19,47,30.42,57,183.92,13.5,06:21:00,17:52:00
1477399817,10/25/2016 12:00:00 AM,02:50:17,1.22,47,30.43,58,196.23,12.37,06:21:00,17:52:00
1477399517,10/25/2016 12:00:00 AM,02:45:17,1.19,47,30.43,58,196.76,11.25,06:21:00,17:52:00
1477399218,10/25/2016 12:00:00 AM,02:40:18,1.22,47,30.43,58,192.03,12.37,06:21:00,17:52:00
1477398918,10/25/2016 12:00:00 AM,02:35:18,1.21,47,30.43,59,200.98,6.75,06:21:00,17:52:00
1477398618,10/25/2016 12:00:00 AM,02:30:18,1.24,47,30.43,59,199.34,9,06:21:00,17:52:00
1477398320,10/25/2016 12:00:00 AM,02:25:20,1.23,46,30.43,59,193.26,6.75,06:21:00,17:52:00
1477398018,10/25/2016 12:00:00 AM,02:20:18,1.2,46,30.43,61,186.8,13.5,06:21:00,17:52:00
1477397722,10/25/2016 12:00:00 AM,02:15:22,1.2,45,30.43,62,187.77,11.25,06:21:00,17:52:00
1477397417,10/25/2016 12:00:00 AM,02:10:17,1.22,46,30.43,65,151.8,9,06:21:00,17:52:00
1477397118,10/25/2016 12:00:00 AM,02:05:18,1.21,46,30.43,63,174.83,10.12,06:21:00,17:52:00
1477396817,10/25/2016 12:00:00 AM,02:00:17,1.18,45,30.43,63,184.33,7.87,06:21:00,17:52:00
1477396520,10/25/2016 12:00:00 AM,01:55:20,1.23,45,30.44,65,179.16,6.75,06:21:00,17:52:00
1477396217,10/25/2016 12:00:00 AM,01:50:17,1.22,45,30.44,64,191.07,9,06:21:00,17:52:00
1477395918,10/25/2016 12:00:00 AM,01:45:18,1.24,45,30.44,66,193.91,9,06:21:00,17:52:00
1477395621,10/25/2016 12:00:00 AM,01:40:21,1.2,45,30.44,68,190.65,10.12,06:21:00,17:52:00
1477395317,10/25/2016 12:00:00 AM,01:35:17,1.21,45,30.44,69,183.63,9,06:21:00,17:52:00
1477395017,10/25/2016 12:00:00 AM,01:30:17,1.24,45,30.44,70,190.72,9,06:21:00,17:52:00
1477394718,10/25/2016 12:00:00 AM,01:25:18,1.19,45,30.44,68,187.34,6.75,06:21:00,17:52:00
1477394418,10/25/2016 12:00:00 AM,01:20:18,1.21,45,30.44,68,158.55,9,06:21:00,17:52:00
1477394118,10/25/2016 12:00:00 AM,01:15:18,1.19,45,30.44,68,192.61,9,06:21:00,17:52:00
1477393818,10/25/2016 12:00:00 AM,01:10:18,1.17,45,30.45,69,191.38,9,06:21:00,17:52:00
1477393517,10/25/2016 12:00:00 AM,01:05:17,1.23,45,30.45,69,199.7,5.62,06:21:00,17:52:00
1477393218,10/25/2016 12:00:00 AM,01:00:18,1.23,45,30.45,69,182.81,4.5,06:21:00,17:52:00
1477392918,10/25/2016 12:00:00 AM,00:55:18,1.21,45,30.45,69,192.01,9,06:21:00,17:52:00
1477392618,10/25/2016 12:00:00 AM,00:50:18,1.22,46,30.45,69,189.8,9,06:21:00,17:52:00
1477392318,10/25/2016 12:00:00 AM,00:45:18,1.18,46,30.45,68,181.29,6.75,06:21:00,17:52:00
1477392020,10/25/2016 12:00:00 AM,00:40:20,1.2,46,30.45,69,163.96,5.62,06:21:00,17:52:00
1477391722,10/25/2016 12:00:00 AM,00:35:22,1.19,46,30.46,68,151.59,4.5,06:21:00,17:52:00
1477391419,10/25/2016 12:00:00 AM,00:30:19,1.21,46,30.46,69,167.82,4.5,06:21:00,17:52:00
1477391117,10/25/2016 12:00:00 AM,00:25:17,1.2,46,30.45,69,153.61,7.87,06:21:00,17:52:00
1477390818,10/25/2016 12:00:00 AM,00:20:18,1.21,46,30.45,69,159.45,7.87,06:21:00,17:52:00
1477390520,10/25/2016 12:00:00 AM,00:15:20,1.23,46,30.46,69,155.88,6.75,06:21:00,17:52:00
1477390218,10/25/2016 12:00:00 AM,00:10:18,1.23,46,30.46,69,168.14,4.5,06:21:00,17:52:00
1477389621,10/25/2016 12:00:00 AM,00:00:21,1.21,46,30.46,70,181,6.75,06:21:00,17:52:00
1477389318,10/24/2016 12:00:00 AM,23:55:18,1.23,46,30.46,71,154.02,5.62,06:21:00,17:53:00
1477389018,10/24/2016 12:00:00 AM,23:50:18,1.21,46,30.46,69,155.49,6.75,06:21:00,17:53:00
1477388718,10/24/2016 12:00:00 AM,23:45:18,1.22,46,30.46,69,163.49,4.5,06:21:00,17:53:00
1477388420,10/24/2016 12:00:00 AM,23:40:20,1.22,46,30.46,69,168.91,5.62,06:21:00,17:53:00
1477388117,10/24/2016 12:00:00 AM,23:35:17,1.2,46,30.46,69,157.85,7.87,06:21:00,17:53:00
1477387817,10/24/2016 12:00:00 AM,23:30:17,1.23,46,30.46,69,142.15,4.5,06:21:00,17:53:00
1477387518,10/24/2016 12:00:00 AM,23:25:18,1.21,46,30.46,69,170.76,4.5,06:21:00,17:53:00
1477387220,10/24/2016 12:00:00 AM,23:20:20,1.22,46,30.46,71,173.84,4.5,06:21:00,17:53:00
1477386917,10/24/2016 12:00:00 AM,23:15:17,1.21,46,30.46,71,183.07,6.75,06:21:00,17:53:00
1477386617,10/24/2016 12:00:00 AM,23:10:17,1.21,47,30.46,70,146.03,9,06:21:00,17:53:00
1477386321,10/24/2016 12:00:00 AM,23:05:21,1.19,47,30.46,71,180.34,7.87,06:21:00,17:53:00
